,id,city_id,type,kr_name,loc_name,title,content,latitude,longitude,address,contact,homepage,how_to_go,available_time,score,created_at,updated_at,coordinate,title_img,facilities,atmosphere
1629,1630,3,2,GM카페,GM cafe,GM카페,카페,130.446635,33.64325,"2 Chome-10-7 Maimatsubara, Higashi Ward, Fukuoka, 813-0042 일본 ",+81 92-719-1717,http://gmcafe.jp/,대중교통,"월요일 오전 7:00~오후 5:30, 화요일 오전 7:00~오후 5:30, 수요일 휴무일, 목요일 오전 7:00~오후 5:30, 금요일 오전 7:00~오후 5:30, 토요일 오전 7:00~오후 5:30, 일요일 오전 7:00~오후 5:30",5.0,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf7\xc7{\xd5JN`@u\x93\x18\x04V\xd2@@',53424d62-7595-4710-b471-0a68d39575a3.jpg,[],"['아늑함', '캐주얼']"
1630,1631,3,2,KEY’S CAFE,KEY’S CAFE,KEY’S CAFE,카페,130.435351,33.6505449,"3 Chome-6-37 Chihaya, Higashi Ward, Fukuoka 813-0044 일본 ",,https://www.keycoffee.co.jp/store/keyscafe#area09,대중교통,"월요일,오전 9:00~오후 8:00, 화요일,오전 9:00~오후 8:00, 수요일,오전 9:00~오후 8:00, 목요일,오전 9:00~오후 8:00, 금요일,오전 9:00~오후 8:00, 토요일,오전 9:00~오후 8:00, 일요일,오전 9:00~오후 8:00",3.8,2025-03-06 15:52:53,,"b""\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xfdh8e\xeeM`@0\n'\x0eE\xd3@@""",6cd6458d-1cec-4740-920a-c3cd26b06864.jpg,[],"['아늑함', '캐주얼']"
1631,1632,3,2,HANAMONOGATARI + HAMORU CAFE,HANAMONOGATARI + HAMORU CAFE,HANAMONOGATARI + HAMORU CAFE,카페,130.4395413,33.6485661,"4 Chome-93-2 Chihaya, Higashi Ward, Fukuoka 813-0044 일본 ",+81 92-710-9433,https://instagram.com/hanamonogatari_hamoru_cafe?igshid=YmMyMTA2M2Y=,대중교통,"월요일,오전 10:00~오후 7:00, 화요일,오전 10:00~오후 7:00, 수요일,오전 10:00~오후 7:00, 목요일,오전 10:00~오후 7:00, 금요일,오전 10:00~오후 7:00, 토요일,오전 10:00~오후 7:00, 일요일,오전 10:00~오후 7:00",4.4,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xb9\x97\xea\xb8\x10N`@\xaae\xc66\x04\xd3@@',e565c9cf-1b77-4866-8e94-625f3b26ad97.jpg,[],"['로맨틱', '아늑함', '유행하는 스타일', '조용함', '캐주얼']"
1632,1633,3,2,和菓子カフェ HANA Cafe,和菓子カフェ HANA Cafe,和菓子カフェ HANA Cafe,카페,130.4442719,33.6550402,"일본 〒813-0011 Fukuoka, Higashi Ward, Kashii, 1 Chome−22−5 表参道キャンフォア並木マンション２ ",+81 92-600-2232,,대중교통,"월요일,휴무일, 화요일,오전 11:00~오후 4:00, 수요일,오전 11:00~오후 4:00, 목요일,오전 11:00~오후 4:00, 금요일,오전 11:00~오후 4:00, 토요일,휴무일, 일요일,휴무일",4.8,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x04!\xb4y7N`@\\Hv[\xd8\xd3@@',64275b5c-ea28-4305-b4cc-5b1b501b7863.jpg,[],"['아늑함', '캐주얼']"
1633,1634,3,2,カフェ（CAFE）貝塚,カフェ（CAFE）貝塚,カフェ（CAFE）貝塚,카페,130.4249158,33.6359175,"7 Chome-7-27 Hakozaki, Higashi Ward, Fukuoka, 812-0053 일본 ",+81 92-631-2390,,대중교통,"월요일,오전 11:00~오후 6:00, 화요일,오전 11:00~오후 6:00, 수요일,오전 11:00~오후 6:00, 목요일,오전 11:00~오후 6:00, 금요일,오전 11:00~오후 6:00, 토요일,오전 11:00~오후 6:00, 일요일,오전 11:00~오후 6:00",3.2,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xb8\x11\x05\xe9\x98M`@\x1f\xba\xa0\xbee\xd1@@',f46bb9de-63b5-4c70-a4ca-d24eafafb128.jpg,[],"['아늑함', '캐주얼']"
1634,1635,3,2,cafe BunBun,カフェ ブンブン,cafe BunBun,카페,130.4614496,33.6385845,"1 Chome-37-54 Aoba, Higashi Ward, Fukuoka, 813-0025 일본 ",+81 92-691-7702,,대중교통,"월요일,오전 10:00~오후 9:00, 화요일,오전 10:00~오후 9:00, 수요일,휴무일, 목요일,오전 10:00~오후 9:00, 금요일,오전 10:00~오후 9:00, 토요일,오전 10:00~오후 9:00, 일요일,오전 10:00~오후 9:00",4.4,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x13\x98\xf31\xc4N`@\xc3\x9d\x0b#\xbd\xd1@@',db64d9ee-4bcd-4898-b29a-77646724c89d.jpg,[],"['로맨틱', '아늑함', '캐주얼']"
1635,1636,3,2,마누 커피,マヌコーヒー 春吉店,마누 커피,카페,130.4061403,33.5867967,"일본 〒810-0004 Fukuoka, Chuo Ward, Watanabedori, 3 Chome−11−2 ＢＯＲＤＥＲ ＴＯＷＥＲ ボーダータワ 1F ",+81 92-736-6011,http://www.manucoffee.com/,대중교통,"월요일,오전 9:00~오전 1:00, 화요일,오전 9:00~오전 1:00, 수요일,오전 9:00~오전 1:00, 목요일,오전 9:00~오전 1:00, 금요일,오전 9:00~오전 1:00, 토요일,오전 9:00~오전 1:00, 일요일,오전 9:00~오전 1:00",4.4,2025-03-06 15:52:53,,"b""\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xceB\xf1\x19\xffL`@K\xf3}'\x1c\xcb@@""",c12b8b30-aeaa-497a-b530-54d3bf13adea.jpg,[],"['아늑함', '유행하는 스타일', '캐주얼']"
1636,1637,3,2,Cafe+82,Cafe+82,Cafe+82,카페,130.4013436,33.5805116,"1 Chome-2-7 Hirao, Chuo Ward, Fukuoka, 810-0014 일본 ",+81 92-406-8428,https://instagram.com/cafe_plus82?utm_medium=copy_link,대중교통,"월요일,오전 11:00~오후 7:30, 화요일,오전 11:00~오후 7:30, 수요일,오전 11:00~오후 7:30, 목요일,오전 11:00~오후 7:30, 금요일,오전 11:00~오후 7:30, 토요일,오전 11:00~오후 7:30, 일요일,오전 11:00~오후 7:30",4.3,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xaf\x8e\x88\xce\xd7L`@my@4N\xca@@',94ff3eb5-cff8-4d30-851b-e188326aa78a.jpg,[],"['아늑함', '캐주얼']"
1637,1638,3,2,카페 미투,cafe mitu,카페 미투,카페,130.4052587,33.5886457,"3 Chome-23-22 Haruyoshi, Chuo Ward, Fukuoka, 810-0003 일본 ",+81 92-725-7575,https://instagram.com/cafe._.mitu?igshid=YmMyMTA2M2Y=,대중교통,"월요일,오후 2:00~5:00,오후 6:30~오전 12:00, 화요일,오후 2:00~5:00,오후 6:30~오전 12:00, 수요일,오후 2:00~5:00,오후 6:30~오전 12:00, 목요일,오후 2:00~5:00,오후 6:30~오전 12:00, 금요일,오후 2:00~5:00,오후 6:30~오전 12:00, 토요일,오후 1:00~5:00,오후 6:30~오전 12:00, 일요일,오후 1:00~5:00,오후 6:30~오전 12:00",3.9,2025-03-06 15:52:53,,"b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00l\xdd\x17\xe1\xf7L`@,7\x07\xbeX\xcb@@'",e39e9d60-f232-454a-a13b-eff6c7a8a631.jpg,[],"['아늑함', '유행하는 스타일', '캐주얼']"
1638,1639,3,2,cafe & bar Brisa do,cafe & bar Brisa do,cafe & bar Brisa do,카페,130.3807239,33.5974466,"3 Chome-2-1 Minato, Chuo Ward, Fukuoka, 810-0075 일본 ",+81 80-4281-4762,https://brisa-do.cafe/,대중교통,,4.5,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc7i\xe3\xe3.L`@\x9e\rT!y\xcc@@',ae972e21-a108-4169-a208-a5884c82900d.jpg,[],"['아늑함', '조용함', '캐주얼']"
1639,1640,3,2,DACOTAN CAFE,DACOTAN CAFE,DACOTAN CAFE,카페,130.3812713,33.5780642,"일본 〒810-0044 Fukuoka, Chuo Ward, Ropponmatsu, 3 Chome−7−8 六本松ローズパレス ",,,대중교통,,3.4,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xe9\x8c\xde_3L`@\x84\xfe\xf8\x01\xfe\xc9@@',dbc5e496-9eed-4246-aadf-10628c8cc153.jpg,[],"['아늑함', '캐주얼']"
1640,1641,3,2,로얄가든카페 오호리공원,ロイヤルガーデンカフェ 大濠公園,로얄가든카페 오호리공원,카페,130.3762965,33.5891816,"일본 〒810-0051 Fukuoka, Chuo Ward, Ohorikoen, 1−3 ポートハウス大濠パーク 1F ",+81 92-406-4271,http://royal-gardencafe.com/ohoripark/,대중교통,"화요일,오전 11:00~오후 8:30, 수요일,오전 11:00~오후 8:30, 목요일,오전 11:00~오후 8:30, 금요일,오전 11:00~오후 8:30, 토요일,오전 9:00~오후 8:30, 일요일,오전 9:00~오후 8:30, 월요일,오전 11:00~오후 8:30",4.0,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00-#\xf5\x9e\nL`@\xd6\xb3{Mj\xcb@@',9f6d42a3-feb7-4231-9cec-272e57e531e4.jpg,[],"['로맨틱', '아늑함', '유행하는 스타일', '캐주얼']"
1641,1642,3,2,MLB 카페 후쿠오카,MLB cafe FUKUOKA,MLB 카페 후쿠오카,음식점,130.3637841,33.5946439,"일본 〒810-0065 Fukuoka, Chuo Ward, Jigyohama, 2 Chome−2−6 E-ZO FUKUOKA 3F ",+81 92-687-0428,https://fukuoka.mlbcafe.jp/#top,대중교통,"화요일 오전 11:30~오후 10:00, 수요일 오전 11:30~오후 10:00, 목요일 오전 11:30~오후 10:00, 금요일 오전 11:30~오후 10:00, 토요일 오전 11:00~오후 10:00, 일요일 오전 11:00~오후 10:00, 월요일 오전 11:30~오후 10:00",4.1,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc1\x89\x8d\x1e\xa4K`@\t\xa2\x93J\x1d\xcc@@',ccbd855c-9921-4d74-baa5-cbb55ca52ac9.jpg,[],"['아늑함', '유행하는 스타일', '캐주얼']"
1642,1643,3,2,Taniichi Cafe,谷一cafe,Taniichi Cafe,카페,130.3828632,33.5763953,"1 Chome-6-10 Tani, Chuo Ward, Fukuoka, 810-0031 일본 ",,https://taniichi-cafe.com/,대중교통,"화요일,휴무일, 수요일,휴무일, 목요일,오후 1:00~6:00, 금요일,오후 1:00~6:00, 토요일,오후 1:00~6:00, 일요일,오후 1:00~6:00, 월요일,휴무일",4.8,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf1ZSj@L`@\xb8\x889R\xc7\xc9@@',baad406e-95d4-4f94-a7ca-b1b672d239a1.jpg,[],"['아늑함', '조용함', '캐주얼']"
1643,1644,3,2,Nagomi,なごみCafe,Nagomi,카페,130.415536,33.5678881,"3 Chome-19-32 Ogusu, Minami Ward, Fukuoka, 815-0082 일본 ",,https://www.instagram.com/nagomi_cafe,대중교통,,4.5,2025-03-06 15:52:53,,"b""\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf1I'\x12LM`@\xcf\xa4\xa8\x8e\xb0\xc8@@""",e3df1a4e-80bf-403b-89d5-52e136435409.jpg,[],"['아늑함', '캐주얼']"
1644,1645,3,2,cafe 和 raku,cafe 和 raku,cafe 和 raku,카페,130.411199,33.5493966,"6 Chome-1-26 Wakahisa, Minami Ward, Fukuoka, 815-0042 일본 ",,,대중교통,,5.0,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xbc$\xce\x8a(M`@M\xc4\xb6\xa0R\xc6@@',0c121819-a495-4cc8-8952-09d20d59d293.jpg,[],"['아늑함', '캐주얼']"
1645,1646,3,2,KOIMARI CAFE,KOIMARI CAFE,KOIMARI CAFE,카페,130.4156267,33.5688516,"103 3 Chome-7-16 Ogusu, Minami Ward, Fukuoka, 815-0082 일본 ",+81 92-524-2588,https://instagram.com/koimari_cafe?igshid=YmMyMTA2M2Y=,대중교통,"화요일,오후 5:00~오전 12:00, 수요일,오후 5:00~오전 12:00, 목요일,오후 5:00~오전 12:00, 금요일,오후 5:00~오전 12:00, 토요일,오후 5:00~오전 12:00, 일요일,휴무일, 월요일,휴무일",4.5,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x05{]\xd0LM`@~#\x15!\xd0\xc8@@',36db4187-e223-4064-9e91-49e9cef232cf.jpg,[],"['아늑함', '캐주얼']"
1646,1647,3,2,LIVE CAFE DAL SEGNO,LIVE CAFE DAL SEGNO,LIVE CAFE DAL SEGNO,카페,130.4149963,33.5675802,"3 Chome-19-27 Ogusu, Minami Ward, Fukuoka, 815-0082 일본 ",,https://www.dal-segno.jp/,대중교통,,4.3,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc1\x0eR\xa6GM`@\xb7m\xcew\xa6\xc8@@',80aabfae-cdf8-4670-979c-8f3a18efb886.jpg,[],"['아늑함', '캐주얼']"
1647,1648,3,2,四つ角Slow Cafe,四つ角Slow Cafe,四つ角Slow Cafe,카페,130.4158346,33.5647327,"1 Chome-5-3 Noma, Minami Ward, Fukuoka, 815-0041 일본 ",,,대중교통,"화요일,오전 11:00~오후 6:00, 수요일,오전 11:00~오후 6:00, 목요일,오전 11:00~오후 6:00, 금요일,오전 11:00~오후 6:00, 토요일,오전 11:00~오후 6:00, 일요일,오전 11:00~오후 6:00, 월요일,오전 11:00~오후 6:00",4.7,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00s\xf1\\\x84NM`@\xab\xbd>)I\xc8@@',bf074411-089e-40fa-bf24-151021879ab9.jpg,[],"['아늑함', '캐주얼']"
1648,1649,3,2,L+ HIRAO LANDIC HOUSE & CAFE,L+ HIRAO LANDIC HOUSE & CAFE,L+ HIRAO LANDIC HOUSE & CAFE,카페,130.4070942,33.5734094,"일본 〒815-0082 Fukuoka, Minami Ward, Ogusu, 2 Chome−19−17 L+HIRAO LANDIC HOUSE & CAFE ",+81 92-406-9010,https://lplus.fukuoka.jp/hirao/?utm_source=lplusH_Insta_202203&utm_medium=inlink&utm_campaign=lplusH_Insta_202203&argument=v9fmuJXG&dmai=Insta_lplusH202203,대중교통,"화요일,오전 10:00~오후 11:00, 수요일,휴무일, 목요일,오전 10:00~오후 11:00, 금요일,오전 10:00~오후 11:00, 토요일,오전 10:00~오후 11:00, 일요일,오전 10:00~오후 11:00, 월요일,오전 10:00~오후 11:00",3.8,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x85lj\xea\x06M`@\x08\x1c\xaeze\xc9@@',00d65c16-3055-4762-8edd-9a193cc3a8d9.jpg,[],"['로맨틱', '아늑함', '유행하는 스타일', '캐주얼']"
1649,1650,3,2,cafe pippi,cafe pippi,cafe pippi,카페,130.3356656,33.5787608,"6 Chome-2-30 Minamisho, Sawara Ward, Fukuoka, 814-0031 일본 ",+81 92-980-4471,https://www.instagram.com/cafe.pippi?igsh=MXAzdGJhZnZ0cHcxbQ==,대중교통,"월요일,오전 10:00~오후 5:00, 화요일,휴무일, 수요일,휴무일, 목요일,오전 10:00~오후 5:00, 금요일,오전 10:00~오후 5:00, 토요일,오전 10:00~오후 5:00, 일요일,오전 10:00~오후 5:00",4.8,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x8d\xcc\xc8\xc5\xbdJ`@x\x1az\xd5\x14\xca@@',fc95ad14-a141-4b71-8457-c105cfb11f8e.jpg,[],"['아늑함', '캐주얼']"
1650,1651,3,2,Novel Cafe Lily,Novel Cafe Lily,Novel Cafe Lily,카페,130.32877,33.5877663,"2 Chome-12-5 Meinohama, Nishi Ward, Fukuoka, 819-0002 일본 ",+81 92-577-5645,http://lilycafe2018.wix.com/novelcafelily,대중교통,"월요일,오전 11:00~오후 5:00, 화요일,오전 11:00~오후 5:00, 수요일,오전 11:00~오후 5:00, 목요일,오전 11:00~오후 5:00, 금요일,오전 11:00~오후 5:00, 토요일,오전 11:00~오후 5:00, 일요일,오후 12:00~5:00",4.7,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xfd\xbc\xa9H\x85J`@p\x18\x16\xed;\xcb@@',5552f458-a590-4acf-9948-e1259f1211e1.jpg,[],"['아늑함', '유행하는 스타일', '조용함', '캐주얼']"
1651,1652,3,2,cafe IRWOL,cafe IRWOL,cafe IRWOL,카페,130.3231659,33.587803,"6 Chome-1-40 Meinohama, Nishi Ward, Fukuoka, 819-0002 일본 ",+81 92-891-6666,https://irwol.com/,대중교통,"월요일,오전 10:00~오후 7:00, 화요일,휴무일, 수요일,오전 10:00~오후 7:00, 목요일,오전 10:00~오후 7:00, 금요일,오전 10:00~오후 7:00, 토요일,오전 10:00~오후 7:00, 일요일,오전 10:00~오후 7:00",4.2,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xd6u\x03`WJ`@\xcf\xbe\xf2 =\xcb@@',956196b9-1dee-415b-b14a-875cfa852ced.jpg,[],"['아늑함', '유행하는 스타일', '캐주얼']"
1652,1653,3,2,ノムカ+cafe,ノムカ+cafe,ノムカ+cafe,카페,130.3237047,33.5814058,"일본 〒819-0006 Fukuoka, Nishi Ward, Meinohamaekiminami, 2 Chome−1−37 メディカルビル竹下 103 ",+81 92-892-1815,,대중교통,"월요일,오전 11:30~오후 3:00,오후 5:00~11:30, 화요일,오전 11:30~오후 3:00,오후 5:00~11:30, 수요일,오전 11:30~오후 3:00,오후 5:00~11:30, 목요일,오전 11:30~오후 3:00,오후 5:00~11:30, 금요일,오전 11:30~오후 3:00,오후 5:00~11:30, 토요일,오전 11:30~오후 3:00,오후 5:00~11:30, 일요일,오전 11:30~오후 3:00,오후 5:00~11:30",3.8,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xf8\x81\xf5\xc9[J`@4ZX\x81k\xca@@',9cbf920e-2651-4c60-83b6-0369dfea51e8.jpg,[],"['아늑함', '유행하는 스타일', '캐주얼']"
1653,1654,3,2,Muginoki Cafe Marina Town Ten,麦の木Cafe マリナタウン店,Muginoki Cafe Marina Town Ten,카페,130.333973,33.589596,"3 Chome-1-10 Toyohama, Nishi Ward, Fukuoka, 819-0014 일본 ",+81 92-892-0170,https://www.muginoki.com/?utm_source=google-mybusiness&utm_medium=referral,대중교통,"월요일,오전 10:00~오후 9:00, 화요일,오전 10:00~오후 9:00, 수요일,오전 10:00~오후 9:00, 목요일,오전 10:00~오후 9:00, 금요일,오전 10:00~오후 9:00, 토요일,오전 10:00~오후 9:00, 일요일,오전 10:00~오후 9:00",3.4,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xe7\x17%\xe8\xafJ`@\x1c\xed\xb8\xe1w\xcb@@',1d80c663-a390-4e4d-a390-981f1c498367.jpg,[],"['아늑함', '캐주얼']"
1654,1655,3,2,Canary Cafe,Canary Cafe,Canary Cafe,카페,130.3334117,33.5837925,"2 Chome-15-25 Atago, Nishi Ward, Fukuoka, 819-0015 일본 ",+81 92-891-7002,https://www.canary-cafe.com/,대중교통,"월요일,오후 12:00~3:00,오후 6:00~10:00, 화요일,휴무일, 수요일,휴무일, 목요일,오후 12:00~3:00,오후 6:00~10:00, 금요일,오후 12:00~3:00,오후 6:00~오전 12:00, 토요일,오후 12:00~3:00,오후 6:00~오전 12:00, 일요일,오후 12:00~3:00,오후 6:00~10:00",4.2,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00Rs\x03O\xabJ`@6\x93o\xb6\xb9\xca@@',6074dd90-77aa-4e9b-9cdd-5a9ee49f357b.jpg,[],"['로맨틱', '아늑함', '유행하는 스타일', '캐주얼']"
1655,1656,3,2,cafe sofu-twins (そ~ふ~ついんず),cafe sofu-twins (そ~ふ~ついんず),cafe sofu-twins (そ~ふ~ついんず),카페,130.3385182,33.5836498,"3 Chome-5-21 Atago, Nishi Ward, Fukuoka, 819-0015 일본 ",+81 50-5486-3175,https://fc2w800.gorp.jp/,대중교통,"월요일,휴무일, 화요일,휴무일, 수요일,오전 11:00~오후 5:00, 목요일,오전 11:00~오후 5:00, 금요일,오전 11:00~오후 5:00, 토요일,오전 11:00~오후 5:00, 일요일,휴무일",5.0,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00:\xc3\x1e$\xd5J`@\x92\xa8a\t\xb5\xca@@',234424e3-805c-4dd7-8c71-a6e2faa235e8.jpg,[],"['아늑함', '조용함', '캐주얼']"
1656,1657,3,2,Cafe Fadie`s,カフェファディ小戸店,Cafe Fadie`s,카페,130.3178413,33.5905591,"1 Chome-15-14 Odo, Nishi Ward, Fukuoka, 819-0001 일본 ",+81 92-895-5222,http://www.fadie.com/,대중교통,"월요일,오전 10:00~오후 7:00, 화요일,오전 10:00~오후 7:00, 수요일,오전 10:00~오후 7:00, 목요일,오전 10:00~오후 7:00, 금요일,오전 10:00~오후 7:00, 토요일,오전 10:00~오후 7:00, 일요일,오전 10:00~오후 7:00",3.8,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00.\x9a\x84\xc1+J`@wm\xcap\x97\xcb@@',1302011a-277f-4c31-9692-f3e561da9065.jpg,[],"['아늑함', '캐주얼']"
1657,1658,3,2,抹茶カフェ HACHI 姪浜本店,抹茶カフェ HACHI 姪浜本店,抹茶カフェ HACHI 姪浜本店,카페,130.3241951,33.577806,"2 Chome-25-43 Meinohamaekiminami, Nishi Ward, Fukuoka, 819-0006 일본 ",+81 92-894-5988,https://www.hachi.cafe/,대중교통,"월요일,오전 11:00~오후 6:00, 화요일,오전 11:00~오후 6:00, 수요일,오전 11:00~오후 6:00, 목요일,오전 11:00~오후 6:00, 금요일,오전 11:00~오후 6:00, 토요일,오전 11:00~오후 6:00, 일요일,오전 11:00~오후 6:00",3.9,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\xc0\x00g\xce_J`@_\xb7\x08\x8c\xf5\xc9@@',58846e95-9cb9-4071-8802-435a48a654c0.jpg,[],"['아늑함', '유행하는 스타일', '캐주얼']"
1658,1659,3,2,Chandan Cafe,チャンダンカフェ,Chandan Cafe,카페,130.3485084,33.5807544,"일본 〒814-0013 Fukuoka, Sawara Ward, Fujisaki, 1 Chome−1−5 セゾン藤崎 1F ",+81 92-287-4971,https://89jvg.hp.peraichi.com/chandancafe,대중교통,"월요일,오전 11:30~오후 4:00, 화요일,오전 11:30~오후 4:00, 수요일,오전 11:30~오후 4:00, 목요일,오전 11:30~오후 4:00,오후 6:00~10:00, 금요일,오전 11:30~오후 4:00, 토요일,휴무일, 일요일,휴무일",4.5,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x003\x8c\x16\xfb&K`@\t\x81\x01)V\xca@@',b7f7996a-c2c7-4296-a147-5dddb83ff10f.jpg,[],"['로맨틱', '아늑함', '유행하는 스타일', '캐주얼']"
1659,1660,3,2,화이트글래스커피 후쿠오카점,ホワイトグラスコーヒー 福岡店,화이트글래스커피 후쿠오카점,카페,130.4134146,33.5889106,"일본 〒812-0011 Fukuoka, Hakata Ward, Hakata Ekimae, 3 Chome−16−3 三州博多駅前ビル 1F 福岡ビジョナリーアーツ ",+81 92-483-1559,https://whiteglasscoffee.com/,대중교통,"화요일 오전 8:00~오후 8:00, 수요일 오전 8:00~오후 8:00, 목요일 오전 8:00~오후 8:00, 금요일 오전 8:00~오후 8:00, 토요일 오전 8:00~오후 8:00, 일요일 오전 8:00~오후 8:00, 월요일 오전 8:00~오후 8:00",4.3,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00\x0cVA\xb1:M`@E\xa2+la\xcb@@',bf2d59c7-3371-4eca-9c8c-214c31714f9a.jpg,[],"['로맨틱', '아늑함', '유행하는 스타일', '캐주얼']"
1660,1661,3,2,３３ ＣＡＦÉ ＧＲＥＥＮ,３３ ＣＡＦÉ ＧＲＥＥＮ,３３ ＣＡＦÉ ＧＲＥＥＮ,카페,130.4271262,33.5880919,"일본 〒812-0013 Fukuoka, Hakata Ward, Hakataekihigashi, 3 Chome−5−15 アサヒ緑健 ビル １F 33CAFEGREEN ",+81 92-482-0033,https://33cafe.green/,대중교통,"화요일,오전 8:00~오후 7:30, 수요일,오전 8:00~오후 7:30, 목요일,오전 8:00~오후 7:30, 금요일,오전 8:00~오후 7:30, 토요일,오전 10:00~오후 7:00, 일요일,오전 10:00~오후 7:00, 월요일,오전 8:00~오후 7:30",4.4,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00y\x88\x90\x04\xabM`@q\xc5j\x98F\xcb@@',18675959-50ac-46ea-aaab-f235e6667dd4.jpg,[],"['아늑함', '유행하는 스타일', '캐주얼']"
1661,1662,3,2,cafe bentue,cafe bentue,cafe bentue,카페,130.4137029,33.5829428,"일본 〒812-0018 Fukuoka, Hakata Ward, Sumiyoshi, 4 Chome−11−14 ２Ｆ ",,,대중교통,"화요일,오후 12:30~9:30, 수요일,휴무일, 목요일,오후 12:30~9:30, 금요일,오후 12:30~9:30, 토요일,오후 12:30~9:30, 일요일,오후 12:30~9:30, 월요일,오후 12:30~9:30",5.0,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00U8\xdd\r=M`@&\xb8\xa2\xde\x9d\xca@@',3abdde14-f0fb-4d5a-b949-ca4518d250cc.jpg,[],"['아늑함', '캐주얼']"
1662,1663,3,2,Café de Crié Hakata Bus Terminal Store(カフェ・ド・クリエ博多バスターミナル店),カフェ·ド·クリエ博多バスターミナル店,Café de Crié Hakata Bus Terminal Store(カフェ・ド・クリエ博多バスターミナル店),카페,130.4197859,33.5915197,"일본 〒812-0012 Fukuoka, Hakata Ward, Hakataekichuogai, 2−1 博多バスターミナル ６Ｆ 紀伊國屋書店内 ",+81 92-471-5777,https://c-united.co.jp/store/detail/001454/?utm_source=gmb&utm_medium=click&utm_campaign=1454,대중교통,"화요일,오전 10:00~오후 9:00, 수요일,오전 10:00~오후 9:00, 목요일,오전 10:00~오후 9:00, 금요일,오전 10:00~오후 9:00, 토요일,오전 10:00~오후 9:00, 일요일,오전 10:00~오후 9:00, 월요일,오전 10:00~오후 9:00",4.0,2025-03-06 15:52:53,,b'\xe6\x10\x00\x00\x01\x01\x00\x00\x00M\xfa\xd6\xe2nM`@I8\xe3\xea\xb6\xcb@@',f7c079c8-a7b8-4ce8-ae84-bc5a0e011606.jpg,[],"['아늑함', '캐주얼']"
